instrument_name,option_type,expiry,strike,days_to_expiry,underlying_price_usd,market_price_usd,implied_volatility,moneyness,abs_moneyness,term_bucket,same_expiry_iv_zscore,same_expiry_iv_percentile,surface_iv_zscore,surface_iv_percentile,surface_relative_value_score,bid_ask_spread_pct,delta,gamma,vega,theta,open_interest,volume,fitted_iv,surface_residual,surface_residual_zscore
ETH-17MAY26-2600-P,put,2026-05-17,2600.0,3.946986305960648,2320.35,280.29828,0.5246,0.1205206111147025,0.1205206111147025,front_week,1.0262250391591314,0.8875,0.0598495272862054,0.6282894736842105,0.2152708777770595,0.7423935091277891,-0.98018,0.00038,0.11595,-0.77049,0.0,0.0,0.45527235139385575,0.06932764860614421,2.0434893576168167
ETH-17MAY26-2000-C,call,2026-05-17,2000.0,3.946986305960648,2320.35,321.13644,0.643,-0.1380610683733056,0.1380610683733056,front_week,3.1716306123283955,0.9875,1.5876509069520226,0.9046052631578948,0.1767627863253389,0.4972776769509982,0.98798,0.0002,0.07549,-0.61485,0.0,0.0,0.535417594073297,0.10758240592670298,3.1710797351137354
ETH-17MAY26-2000-P,put,2026-05-17,2000.0,3.946986305960648,2320.35,0.6961049999999999,0.643,-0.1380610683733056,0.1380610683733056,front_week,3.1716306123283955,0.9875,1.5876509069520226,0.9046052631578948,0.1767627863253389,0.6666666666666666,-0.01202,0.0002,0.07549,-0.61485,1.0,1.0,0.535417594073297,0.10758240592670298,3.1710797351137354
ETH-22MAY26-2300-C,call,2026-05-22,2300.0,8.946986305960648,2320.35,76.33951499999999,0.4509,-0.0087702286293015,0.0087702286293015,front_month,-0.8106307511846803,0.1833333333333333,-0.8911552166442892,0.1677631578947368,0.7410262050118133,0.0303030303030301,0.56623,0.0024,1.42997,-3.60348,1723.0,2409.0,0.48220107312773186,-0.03130107312773184,-0.9226248272444212
ETH-22MAY26-2300-P,put,2026-05-22,2300.0,8.946986305960648,2320.35,54.760259999999995,0.4509,-0.0087702286293015,0.0087702286293015,front_month,-0.8106307511846803,0.1833333333333333,-0.8911552166442892,0.1677631578947368,0.734026112905338,0.0425531914893617,-0.43377,0.0024,1.42997,-3.60348,3680.0,2290.0,0.48220107312773186,-0.03130107312773184,-0.9226248272444212
ETH-22MAY26-2350-C,call,2026-05-22,2350.0,8.946986305960648,2320.35,51.97584,0.4481,0.0127782446613657,0.0127782446613657,front_month,-0.845350811912558,0.05,-0.927285654676927,0.1414473684210526,0.7818213302273119,0.0444444444444445,0.44466,0.00243,1.43602,-3.59581,2708.0,723.0,0.4767392882919451,-0.02863928829194512,-0.8441665340013136
ETH-22MAY26-2350-P,put,2026-05-22,2350.0,8.946986305960648,2320.35,80.516145,0.4481,0.0127782446613657,0.0127782446613657,front_month,-0.845350811912558,0.05,-0.927285654676927,0.1414473684210526,0.7906550086262079,0.0289855072463768,-0.55519,0.00243,1.43614,-3.5961,1040.0,0.0,0.4767392882919451,-0.02863928829194512,-0.8441665340013136
ETH-22MAY26-2250-C,call,2026-05-22,2250.0,8.946986305960648,2320.35,106.968135,0.4568,-0.0303187019199688,0.0303187019199688,front_month,-0.7374706232223676,0.3166666666666666,-0.8150232222183749,0.2072368421052631,0.6764439551695344,0.043010752688172,0.68197,0.00215,1.29644,-3.30962,33.0,50.0,0.48952150752322954,-0.032721507523229554,-0.9644932971658893
ETH-22MAY26-2250-P,put,2026-05-22,2250.0,8.946986305960648,2320.35,35.501355,0.4568,-0.0303187019199688,0.0303187019199688,front_month,-0.7374706232223676,0.3166666666666666,-0.8150232222183749,0.2072368421052631,0.6641551686871994,0.0645161290322582,-0.31803,0.00215,1.29644,-3.30962,3140.0,2277.0,0.48952150752322954,-0.032721507523229554,-0.9644932971658893
ETH-22MAY26-2400-C,call,2026-05-22,2400.0,8.946986305960648,2320.35,34.34118,0.4501,0.0343267179520332,0.0343267179520332,front_month,-0.8205507685355027,0.1166666666666666,-0.9014781989393288,0.1546052631578947,0.739329268225966,0.0666666666666666,0.33121,0.00222,1.31823,-3.31592,5391.0,5813.0,0.4731361530158692,-0.0230361530158692,-0.6790095218113206
ETH-22MAY26-2400-P,put,2026-05-22,2400.0,8.946986305960648,2320.35,112.76901,0.4501,0.0343267179520332,0.0343267179520332,front_month,-0.8205507685355027,0.1166666666666666,-0.9014781989393288,0.1546052631578947,0.7538604415200258,0.0412371134020619,-0.66879,0.00222,1.31823,-3.31592,385.0,0.0,0.4731361530158692,-0.0230361530158692,-0.6790095218113206
ETH-22MAY26-2200-C,call,2026-05-22,2200.0,8.946986305960648,2320.35,144.093735,0.4705,-0.0518671752106363,0.0518671752106363,front_month,-0.5675903260895387,0.45,-0.638242150415827,0.2730263157894737,0.5196396109415321,0.2024291497975709,0.77835,0.00174,1.08082,-2.84177,217.0,139.0,0.49870059147843837,-0.028200591478438397,-0.8312355852724114
ETH-22MAY26-2200-P,put,2026-05-22,2200.0,8.946986305960648,2320.35,22.507395,0.4705,-0.0518671752106363,0.0518671752106363,front_month,-0.5675903260895387,0.45,-0.638242150415827,0.2730263157894737,0.606009381521829,0.0512820512820512,-0.22165,0.00174,1.08082,-2.84177,4546.0,2701.0,0.49870059147843837,-0.028200591478438397,-0.8312355852724114
ETH-22MAY26-2450-C,call,2026-05-22,2450.0,8.946986305960648,2320.35,22.043325,0.4559,0.0558751912427004,0.0558751912427004,front_month,-0.7486306427420419,0.25,-0.8266365773002935,0.194078947368421,0.6600609672533013,0.1052631578947369,0.23607,0.00186,1.11974,-2.8528,2298.0,516.0,0.47139166729950444,-0.015491667299504408,-0.45662961163047555
ETH-22MAY26-2450-P,put,2026-05-22,2450.0,8.946986305960648,2320.35,150.590715,0.4559,0.0558751912427004,0.0558751912427004,front_month,-0.7486306427420419,0.25,-0.8266365773002935,0.194078947368421,0.520211343193151,1.1205673758865249,-0.76393,0.00186,1.11974,-2.8528,95.0,0.0,0.47139166729950444,-0.015491667299504408,-0.45662961163047555
ETH-22MAY26-2150-C,call,2026-05-22,2150.0,8.946986305960648,2320.35,185.395965,0.4877,-0.0734156485013036,0.0734156485013036,front_month,-0.3543099530468623,0.5166666666666667,-0.4162980310724814,0.4046052631578947,0.3891750395557793,0.6159695817490494,0.85161,0.00131,0.84137,-2.2931,150.0,0.0,0.509738324993358,-0.022038324993358005,-0.6495977216748776
ETH-22MAY26-2150-P,put,2026-05-22,2150.0,8.946986305960648,2320.35,14.154135,0.4877,-0.0734156485013036,0.0734156485013036,front_month,-0.3543099530468623,0.5166666666666667,-0.4162980310724814,0.4046052631578947,0.4939369443176841,0.1666666666666667,-0.14839,0.00131,0.84137,-2.2931,2087.0,1012.0,0.509738324993358,-0.022038324993358005,-0.6495977216748776
ETH-22MAY26-2500-C,call,2026-05-22,2500.0,8.946986305960648,2320.35,13.9221,0.4634,0.0774236645333679,0.0774236645333679,front_month,-0.6556304800780851,0.3833333333333333,-0.7298586182843007,0.2335526315789473,0.5659320567122562,0.1666666666666667,0.16242,0.00146,0.89306,-2.3128,9366.0,1825.0,0.4715058311428505,-0.008105831142850517,-0.23892602746642094
ETH-22MAY26-2500-P,put,2026-05-22,2500.0,8.946986305960648,2320.35,192.357015,0.4634,0.0774236645333679,0.0774236645333679,front_month,-0.6556304800780851,0.3833333333333333,-0.7298586182843007,0.2335526315789473,0.4611701519503515,0.515970515970516,-0.83758,0.00146,0.89306,-2.3128,18.0,0.0,0.4715058311428505,-0.008105831142850517,-0.23892602746642094
ETH-22MAY26-2100-C,call,2026-05-22,2100.0,8.946986305960648,2320.35,230.410755,0.5132,-0.094964121791971,0.094964121791971,front_month,-0.0381093999894074,0.65,-0.0872529704181041,0.5098684210526315,0.3107782565097811,0.5281899109792285,0.90118,0.00093,0.63237,-1.81354,0.0,0.0,0.5226347080679887,-0.00943470806798874,-0.27809576578438616
ETH-22MAY26-2100-P,put,2026-05-22,2100.0,8.946986305960648,2320.35,9.049365,0.5132,-0.094964121791971,0.094964121791971,front_month,-0.0381093999894074,0.65,-0.0872529704181041,0.5098684210526315,0.4807030685398564,0.0526315789473683,-0.09882,0.00093,0.63237,-1.81354,2637.0,860.0,0.5226347080679887,-0.00943470806798874,-0.27809576578438616
ETH-22MAY26-2600-C,call,2026-05-22,2600.0,8.946986305960648,2320.35,5.800875,0.4894,0.1205206111147025,0.1205206111147025,front_month,-0.3332299161763656,0.5833333333333334,-0.3943616936955231,0.4177631578947368,0.4873657948287171,0.1176470588235296,0.07489,0.00079,0.51394,-1.40549,6611.0,528.0,0.4773101075086756,0.012089892491324417,0.35635950645185105
ETH-22MAY26-2600-P,put,2026-05-22,2600.0,8.946986305960648,2320.35,284.24287499999997,0.4894,0.1205206111147025,0.1205206111147025,front_month,-0.3332299161763656,0.5833333333333334,-0.3943616936955231,0.4177631578947368,0.468471067895174,0.15071283095723,-0.92511,0.00079,0.51394,-1.40549,1.0,0.0,0.4773101075086756,0.012089892491324417,0.35635950645185105
ETH-22MAY26-2000-C,call,2026-05-22,2000.0,8.946986305960648,2320.35,325.31307,0.5804,-0.1380610683733056,0.1380610683733056,front_month,0.7951720574796518,0.85,0.7798775423651975,0.8388157894736842,0.2248877863253389,0.4902998236331569,0.9541,0.00046,0.35005,-1.13534,5.0,0.0,0.5540034228963828,0.026396577103617203,0.7780607805580892
ETH-22MAY26-2000-P,put,2026-05-22,2000.0,8.946986305960648,2320.35,4.176629999999999,0.5804,-0.1380610683733056,0.1380610683733056,front_month,0.7951720574796518,0.85,0.7798775423651975,0.8388157894736842,0.3269286026518695,0.1714285714285714,-0.0459,0.00046,0.35005,-1.13534,2022.0,13.0,0.5540034228963828,0.026396577103617203,0.7780607805580892
ETH-22MAY26-2700-C,call,2026-05-22,2700.0,8.946986305960648,2320.35,2.7844199999999995,0.5286,0.1636175576960372,0.1636175576960372,front_month,0.1528509340139181,0.7166666666666667,0.1114644387614019,0.680921052631579,0.2759669646512687,0.3333333333333333,0.03725,0.00042,0.29558,-0.87313,2583.0,330.0,0.4905489821133445,0.038051017886655436,1.121584990421502
ETH-22MAY26-2700-P,put,2026-05-22,2700.0,8.946986305960648,2320.35,381.00147,0.5286,0.1636175576960372,0.1636175576960372,front_month,0.1528509340139181,0.7166666666666667,0.1114644387614019,0.680921052631579,0.3426942925250936,0.2165605095541398,-0.96275,0.00042,0.29558,-0.87313,1.0,0.0,0.4905489821133445,0.038051017886655436,1.121584990421502
ETH-22MAY26-2800-C,call,2026-05-22,2800.0,8.946986305960648,2320.35,1.3922099999999995,0.5689,0.2067145042773719,0.2067145042773719,front_month,0.6525718080615829,0.7833333333333333,0.6314846718740067,0.7993421052631579,0.2344904324778589,0.4615384615384615,0.01973,0.00023,0.17395,-0.55302,673.0,0.0,0.5112224549568573,0.05767754504314271,1.7000929908746534
ETH-22MAY26-2800-P,put,2026-05-22,2800.0,8.946986305960648,2320.35,479.616345,0.5689,0.2067145042773719,0.2067145042773719,front_month,0.6525718080615829,0.7833333333333333,0.6314846718740067,0.7993421052631579,0.2344904324778589,0.4755077658303465,-0.98027,0.00023,0.17395,-0.55302,0.0,0.0,0.5112224549568573,0.05767754504314271,1.7000929908746534
ETH-22MAY26-1800-C,call,2026-05-22,1800.0,8.946986305960648,2320.35,522.310785,0.7299,-0.2242549615359751,0.2242549615359751,front_month,2.6489752999145364,0.9833333333333332,2.708984858750666,0.9835526315789472,0.1991731357386721,0.2831661092530658,0.98881,0.00011,0.10686,-0.43584,1.0,0.0,0.6390446472697029,0.0908553527302971,2.6780361099745953
ETH-22MAY26-1800-P,put,2026-05-22,1800.0,8.946986305960648,2320.35,1.160175,0.7299,-0.2242549615359751,0.2242549615359751,front_month,2.6489752999145364,0.9833333333333332,2.708984858750666,0.9835526315789472,0.1609823410261383,0.6666666666666666,-0.01119,0.00011,0.10686,-0.43584,5947.0,65.0,0.6390446472697029,0.0908553527302971,2.6780361099745953
ETH-22MAY26-3000-C,call,2026-05-22,3000.0,8.946986305960648,2320.35,0.46407,0.6503,0.2929083974400415,0.2929083974400415,front_month,1.6619335735077347,0.9166666666666666,1.6818481203942557,0.9177631578947368,0.1705849871786584,1.2,0.0068,8e-05,0.06908,-0.25102,188.0,0.0,0.5748731953604146,0.0754268046395854,2.2232669888413796
